pcap_file,label,src_ip,dst_ip,src_port,dst_port,tls_version,cipher_suite,cert_issuer,cert_subject,cert_expiry,handshake_time
Skype.pcap,Benign,1.2.225.188,1.1.85.103,443,23154,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.34.213,1.1.150.127,443,39824,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.45.15,1.1.152.167,443,12745,0x0300,0xc014,NA,NA,NA,6e-06
Skype.pcap,Benign,1.2.50.8,1.1.133.178,443,14018,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.21.127,1.1.21.27,443,6732,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.179.214,1.1.7.115,443,3214,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.234.190,1.1.239.226,443,26292,0x0300,0xc014,NA,NA,NA,1.3e-05
Skype.pcap,Benign,1.2.30.74,1.1.169.244,443,44809,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.156.192,1.1.40.107,443,11643,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.155.198,1.1.47.113,443,13440,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.67.77,1.1.246.247,443,18440,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.51.10,1.1.133.240,443,14613,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.101.46,1.1.208.216,443,54763,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.82.23,1.1.229.193,443,22224,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.198.213,1.1.114.114,443,30606,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.226.53,1.1.85.224,443,23283,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.177.29,1.1.4.10,443,3082,0x0300,0xc014,NA,NA,NA,1.3e-05
Skype.pcap,Benign,1.2.160.12,1.1.167.103,443,6473,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.43.101,1.1.43.2,443,12378,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.255.66,1.1.74.237,443,20478,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.253.226,1.1.73.141,443,20125,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.188.211,1.1.8.114,443,49548,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.128.145,1.1.52.60,443,34128,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.139.223,1.1.137.233,443,18298,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.81.103,1.1.229.17,443,22058,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.162.114,1.1.22.15,443,6971,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.129.74,1.1.52.213,443,14935,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.58.156,1.1.142.58,443,16216,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.68.219,1.1.240.133,443,62907,0x0300,0xc014,NA,NA,NA,6e-06
Skype.pcap,Benign,1.2.206.54,1.1.121.225,443,54014,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.97.109,1.1.213.23,443,55844,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.106.205,1.1.106.107,443,28563,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.175.152,1.1.27.67,443,44127,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.174.206,1.1.174.83,443,46011,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.60.34,1.1.142.250,443,17069,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.227.206,1.1.87.121,443,61580,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.98.186,1.1.98.46,443,26516,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.209.5,1.1.100.176,443,54718,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.199.0,1.1.114.157,443,30651,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.117.225,1.1.116.94,443,32290,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.27.253,1.1.175.167,443,8373,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.74.74,1.1.253.196,443,1912,0x0300,0xc014,NA,NA,NA,1.3e-05
Skype.pcap,Benign,1.2.227.78,1.1.86.249,443,23563,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.236.104,1.1.88.19,443,23849,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.102.113,1.1.210.27,443,27444,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.253.126,1.1.73.41,443,1591,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.180.12,1.1.127.183,443,1212,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.229.72,1.1.228.188,443,59977,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.157.215,1.1.41.130,443,41618,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.212.225,1.1.96.124,443,55704,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.95.42,1.1.234.212,443,61412,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.59.221,1.1.142.135,443,63520,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.43.206,1.1.159.120,443,12425,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.187.33,1.1.14.204,443,49112,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.113.81,1.1.196.251,443,51738,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.131.70,1.1.130.221,443,36885,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.222.239,1.1.222.150,443,28601,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.57.162,1.1.141.76,443,15961,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.145.199,1.1.37.114,443,10886,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.23.38,1.1.162.208,443,7141,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.218.38,1.1.109.155,443,29499,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.24.126,1.1.172.40,443,45374,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.191.41,1.1.190.199,443,4068,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.183.209,1.1.183.111,443,2222,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.244.161,1.1.64.22,443,63856,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.131.143,1.1.55.42,443,15442,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.16.187,1.1.16.87,443,5522,0x0300,0xc014,NA,NA,NA,1.3e-05
Skype.pcap,Benign,1.2.242.33,1.1.241.186,443,63194,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.227.93,1.1.86.250,443,61463,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.30.238,1.1.170.152,443,9121,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.176.145,1.1.176.56,443,2384,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.47.189,1.1.155.103,443,34937,0x0300,0xc014,NA,NA,NA,1.2e-05
Skype.pcap,Benign,1.2.166.11,1.1.17.182,443,5832,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.49.83,1.1.47.148,443,34166,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.30.68,1.1.169.238,443,44801,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.219.228,1.1.111.143,443,51356,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.88.56,1.1.227.207,443,23811,0x0300,0xc014,NA,NA,NA,1.3e-05
Skype.pcap,Benign,1.2.125.65,1.1.124.220,443,33274,0x0300,0xc014,NA,NA,NA,6e-06
Skype.pcap,Benign,1.2.158.134,1.1.158.34,443,41792,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.15.58,1.1.184.189,443,43748,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.58.137,1.1.142.51,443,16208,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.85.119,1.1.85.18,443,23101,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.72.88,1.1.252.2,443,19730,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.161.57,1.1.20.228,443,6650,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.114.121,1.1.196.188,443,31399,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.34.83,1.1.149.253,443,10002,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.45.132,1.1.153.30,443,40494,0x0300,0xc014,NA,NA,NA,1.4e-05
Skype.pcap,Benign,1.2.51.107,1.1.50.115,443,15098,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.74.41,1.1.73.208,443,1767,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.21.61,1.1.160.231,443,42487,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.227.213,1.1.227.90,443,61663,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.165.121,1.1.15.90,443,6418,0x0300,0xc014,NA,NA,NA,2e-06
Skype.pcap,Benign,1.2.193.73,1.1.116.244,443,50692,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.197.90,1.1.112.209,443,30310,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.37.103,1.1.144.223,443,38517,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.31.90,1.1.29.43,443,39775,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.52.214,1.1.128.128,443,34193,0x0300,0xc014,NA,NA,NA,1e-05
Skype.pcap,Benign,1.2.237.196,1.1.89.111,443,62079,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.152.81,1.1.42.53,443,13460,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.211.6,1.1.102.177,443,55236,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.131.218,1.1.55.133,443,37023,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.192.130,1.1.116.45,443,31043,0x0300,0xc014,NA,NA,NA,1.4e-05
Skype.pcap,Benign,1.2.59.158,1.1.143.72,443,35912,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.28.84,1.1.27.226,443,8548,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.245.226,1.1.65.141,443,18093,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.215.47,1.1.214.214,443,56298,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.251.96,1.1.250.231,443,21547,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.180.7,1.1.201.213,443,2198,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.193.50,1.1.116.221,443,50667,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.252.6,1.1.71.177,443,19643,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.156.129,1.1.39.110,443,41608,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.159.165,1.1.43.80,443,40033,0x0300,0xc014,NA,NA,NA,1.3e-05
Skype.pcap,Benign,1.2.26.8,1.1.25.143,443,7934,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.180.142,1.1.0.57,443,1370,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.192.205,1.1.115.177,443,50875,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.83.81,1.1.230.251,443,22525,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.157.198,1.1.41.113,443,41601,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.217.19,1.1.108.190,443,29123,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.52.234,1.1.128.148,443,14786,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.235.203,1.1.95.118,443,55415,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.109.94,1.1.216.244,443,56871,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.42.29,1.1.157.199,443,11991,0x0300,0xc014,NA,NA,NA,1.4e-05
Skype.pcap,Benign,1.2.59.100,1.1.143.14,443,35919,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.160.166,1.1.20.69,443,42345,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.240.83,1.1.247.250,443,18686,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.159.131,1.1.159.29,443,12449,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.84.200,1.1.82.112,443,23706,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.180.253,1.1.0.152,443,47544,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.41.171,1.1.41.73,443,41561,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.212.46,1.1.95.217,443,55516,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.145.39,1.1.144.172,443,38443,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.4.165,1.1.176.79,443,2420,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.207.109,1.1.206.68,443,52882,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.162.236,1.1.22.151,443,7078,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.46.217,1.1.46.117,443,40906,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.149.112,1.1.148.247,443,9908,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.27.203,1.1.175.117,443,44173,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.170.104,1.1.170.3,443,9085,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.131.38,1.1.54.209,443,15335,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.75.160,1.1.255.74,443,64602,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.8.124,1.1.188.38,443,49460,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.152.114,1.1.44.29,443,40236,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.29.59,1.1.28.209,443,8845,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.39.120,1.1.145.91,443,12082,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.16.50,1.1.187.220,443,5360,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.163.77,1.1.22.248,443,7175,0x0300,0xc014,NA,NA,NA,2e-06
Skype.pcap,Benign,1.2.251.196,1.1.79.111,443,21647,0x0300,0xc014,NA,NA,NA,1.4e-05
Skype.pcap,Benign,1.2.128.6,1.1.50.43,443,15234,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.84.212,1.1.84.109,443,22943,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.181.200,1.1.1.115,443,47745,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.142.185,1.1.58.100,443,37761,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.14.85,1.1.185.255,443,4882,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.129.7,1.1.50.110,443,15412,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.28.179,1.1.26.103,443,9438,0x0300,0xc014,NA,NA,NA,7e-06
Skype.pcap,Benign,1.2.79.125,1.1.251.9,443,21544,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.233.12,1.1.232.149,443,60951,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.232.202,1.1.92.98,443,24969,0x0300,0xc014,NA,NA,NA,1e-05
Skype.pcap,Benign,1.2.121.159,1.1.205.61,443,32358,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.129.136,1.1.53.51,443,14917,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.1.188,1.1.181.102,443,1652,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.69.70,1.1.66.188,443,19999,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.15.21,1.1.186.191,443,49103,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.202.249,1.1.126.164,443,33763,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.35.35,1.1.34.28,443,10529,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.174.21,1.1.173.179,443,7893,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.73.113,1.1.253.11,443,1703,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.9.86,1.1.8.242,443,3641,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.211.82,1.1.102.238,443,57353,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.145.90,1.1.37.5,443,10757,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.88.78,1.1.87.233,443,61706,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.87.142,1.1.85.95,443,60877,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.116.103,1.1.192.17,443,31012,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.171.183,1.1.31.82,443,9317,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.54.221,1.1.129.193,443,37058,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.23.217,1.1.163.131,443,45217,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.108.131,1.1.216.45,443,28987,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.96.2,1.1.235.171,443,55556,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.205.89,1.1.121.4,443,53781,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.200.3,1.1.207.157,443,52416,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.63.30,1.1.138.200,443,36831,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.164.129,1.1.16.44,443,43334,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.109.11,1.1.107.248,443,29462,0x0300,0xc014,NA,NA,NA,1e-05
Skype.pcap,Benign,1.2.179.190,1.1.7.105,443,49278,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.21.64,1.1.160.234,443,42503,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.240.91,1.1.68.6,443,18697,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.239.157,1.1.239.57,443,24669,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.147.59,1.1.38.195,443,11284,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.195.126,1.1.119.41,443,53321,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.164.129,1.1.164.9,443,43324,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.134.38,1.1.49.209,443,35556,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.230.168,1.1.82.83,443,60255,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.243.215,1.1.71.130,443,19607,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.245.87,1.1.244.243,443,64020,0x0300,0xc014,NA,NA,NA,6e-06
Skype.pcap,Benign,1.2.186.178,1.1.14.42,443,49062,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.164.196,1.1.164.96,443,43419,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.72.54,1.1.243.224,443,1267,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.96.17,1.1.235.187,443,25803,0x0300,0xc014,NA,NA,NA,1.4e-05
Skype.pcap,Benign,1.2.152.249,1.1.44.164,443,40371,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.56.161,1.1.140.61,443,15719,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.181.12,1.1.0.183,443,47559,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.45.131,1.1.153.45,443,12848,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.252.253,1.1.252.145,443,1539,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.111.234,1.1.219.126,443,29871,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.2.223,1.1.182.137,443,1947,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.201.98,1.1.200.254,443,33309,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.142.189,1.1.58.104,443,16249,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.12.205,1.1.191.10,443,43123,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.136.241,1.1.136.143,443,36267,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.78.105,1.1.250.5,443,21285,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.213.125,1.1.97.40,443,26168,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.194.66,1.1.117.237,443,50948,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.38.169,1.1.145.120,443,41550,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.61.79,1.1.136.236,443,36428,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.107.143,1.1.223.57,443,29737,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.76.197,1.1.248.111,443,64907,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.220.238,1.1.210.180,443,56564,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.90.203,1.1.238.117,443,24473,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.167.26,1.1.18.164,443,44017,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.133.45,1.1.132.15,443,35669,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.234.89,1.1.93.247,443,61205,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.89.85,1.1.88.238,443,24113,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.66.217,1.1.246.119,443,19510,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.232.168,1.1.232.66,443,24932,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.235.167,1.1.95.82,443,55394,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.104.115,1.1.220.29,443,27948,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.155.184,1.1.47.67,443,34941,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.104.115,1.1.104.8,443,27969,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.174.172,1.1.25.66,443,9084,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.235.13,1.1.94.159,443,25677,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.226.220,1.1.86.135,443,59303,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.210.229,1.1.210.106,443,57385,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.115.92,1.1.115.3,443,50197,0x0300,0xc014,NA,NA,NA,1.3e-05
Skype.pcap,Benign,1.2.194.36,1.1.193.203,443,31505,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.230.59,1.1.81.218,443,22264,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.64.137,1.1.64.15,443,63812,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.231.202,1.1.231.49,443,22780,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.10.24,1.1.189.194,443,3808,0x0300,0xc014,NA,NA,NA,1.3e-05
Skype.pcap,Benign,1.2.208.205,1.1.100.106,443,27017,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.53.59,1.1.134.124,443,15663,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.101.32,1.1.208.187,443,54769,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.104.198,1.1.211.166,443,58030,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.110.154,1.1.110.2,443,57226,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.132.243,1.1.48.158,443,35231,0x0300,0xc014,NA,NA,NA,4e-06
